group_ordinal	target_group_id	representative_id	member_ordinal	member_id	representative_length	target_fasta_sha256	profile_digest
5831	sha256:49201941f49c7ac7c4a209b614103116f5277966991fea8c49fb54bd34540330	GU296367.1	4	GU296374.1	5229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5831	sha256:49201941f49c7ac7c4a209b614103116f5277966991fea8c49fb54bd34540330	GU296367.1	5	GU296377.1	5229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5831	sha256:49201941f49c7ac7c4a209b614103116f5277966991fea8c49fb54bd34540330	GU296367.1	6	GU296378.1	5229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5831	sha256:49201941f49c7ac7c4a209b614103116f5277966991fea8c49fb54bd34540330	GU296367.1	7	GU296383.1	5229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5831	sha256:49201941f49c7ac7c4a209b614103116f5277966991fea8c49fb54bd34540330	GU296367.1	8	GU296390.1	5229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5831	sha256:49201941f49c7ac7c4a209b614103116f5277966991fea8c49fb54bd34540330	GU296367.1	9	GU296401.1	5229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5832	sha256:492375329295fca200e93d0b041403f67cd7b10c3c2720480b934cf904eebe3d	OP215226.1	0	OP215226.1	197139	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5833	sha256:4924ed404207176eac00bfa04a4bb3a57549d1159a0040f016557a1d09431d6c	MW675885.1	0	MW675885.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5834	sha256:4929eadcf173641f91cefdd86750000fd9f2d991e26355ca598cdd5607dc0dec	JF754632.1	0	JF754632.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5835	sha256:492fcdbe9d27af8cec6997465e735717a62b5cd7b31d34bddb7fdac094b13275	GU563551.1	0	GU563551.1	3221	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5836	sha256:4930169b1224eb4264b6b89d63b12b6ee34b719ce9a4623054b88241ae000aae	OP971008.1	0	OP971008.1	7811	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5836	sha256:4930169b1224eb4264b6b89d63b12b6ee34b719ce9a4623054b88241ae000aae	OP971008.1	1	OP971014.1	7811	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5837	sha256:4930a3540f23cb92d714d091f294bb92da377618c1db9321deed174fb82f1f1b	HQ700526.1	0	HQ700526.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5838	sha256:49357205ec17284fa5547f9217af4de6a43fa4fe2a2cbe387950bd23c3dbfd4c	MW815978.1	0	MW815978.1	35229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5839	sha256:49366122ff497dcd78b5f1ce1f0659f0eddc2630de3213c6d3c67a926bf6174a	MK618429.1	0	MK618429.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5840	sha256:4938e8a8cf673ba15af99ff9f521c8ad3b3638fd19e19700d8444926c33b193a	KJ173360.1	0	KJ173360.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5841	sha256:4941eeb20bc809291e8756c38885fb355647ccb3c660fb208b7dfe6abc8a7fb6	OP075298.1	0	OP075298.1	96366	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5842	sha256:494bf4fde7b086360eb801ce2e0e157fcf038f6a4325dfb3d89581281e665246	OM830314.1	0	OM830314.1	35097	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5843	sha256:494e244bb8e069d30a8a6e2554ddd7005789317dc60729edd62ed29d102533b6	MW455422.1	0	MW455422.1	2988	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5844	sha256:494e63f99ac9424ff587b6303da0a696abf873b66d12142f5c55b7c5803f7fb9	MT217331.1	0	MT217331.1	7879	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5845	sha256:4951f1af97d8a309f890bb66c36df5348646c9800cfe20a6637f6dd02328df4a	FJ386623.1	0	FJ386623.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5846	sha256:49535df68084d680a6e2d1bc24f6418ab7d7a2a6740746ab45457e2a52c871a5	MT217305.1	0	MT217305.1	7879	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5847	sha256:495551e11b4c4abc3c3983761c677248d6287bf592de5ee3e85e5d5a10906155	MN771129.1	0	MN771129.1	2932	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5848	sha256:495ae3a515923ff3f38a1ba443057ec41756953b2950058903efbecffe7ce3c0	MN770138.1	0	MN770138.1	2830	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5849	sha256:495ead027f0b6cafb0bc54a65092b955e41ff67eacc362179c887a2fc2dc0957	MK540312.1	0	MK540312.1	171823	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5850	sha256:4960d407caf697ea63b0ed574579a6e3bd2a56cc7c41f7632832ede02ea34b6a	OP075830.1	0	OP075830.1	47676	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5851	sha256:49618ee7b1eee162771cf5577e21bf856c7de2ec95b8f4190e6569af2c06dcdf	OP075599.1	0	OP075599.1	50949	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5852	sha256:496286d144d2773e75610d22305ed49470e86b6dc8c1f0ff64278e1e10e4a963	MN771420.1	0	MN771420.1	2767	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5853	sha256:4964585495f393fd6dab8e720e18ee4627277f5a2d325e59c5c03d241d3b884d	OP971084.1	0	OP971084.1	7833	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5854	sha256:496a881677d4c14cf38bf968f886c30e4e91147cbf296da714b235a53d651658	MN765202.1	0	MN765202.1	3634	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5855	sha256:496e2aa5a7e4cfc7320324acccb44fcbc5feccc2b1d1e827645994d679cf1859	MN769426.1	0	MN769426.1	2879	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5856	sha256:496f7d420edd4929a525c7d24e50024edb1d8006ec9346f72b61dda9a6d7fe5e	OQ754425.1	0	OQ754425.1	187256	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5857	sha256:4975245ed74a18f57901d660467325d82f395924d9fbbccf115ceee648bbc249	LC753661.1	0	LC753661.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5858	sha256:4975a77155576df9f38437924161d36924ce7fb6c52eec832c850ab13a35d390	LC644183.1	0	LC644183.1	7906	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5859	sha256:497cdb8daf9976c045a5631d80008004675dd6ebcb27aee592540f69cc5842fb	MN689123.1	0	MN689123.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5860	sha256:4981b80290fe1bc6241559cf27f8cb8e095e5e6767be445e4f706bd4409c282d	OP256002.1	0	OP256002.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5861	sha256:49847ab9bdf41f83bfbe0210f44bf4431b3e9ed6c352aa564fd592cbd90e3e66	GQ377615.1	0	GQ377615.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5862	sha256:4986bb12629cb936dc7bf8b0dc33736963ac61bc746c2cf941d196144b16aa62	MZ374365.1	0	MZ374365.1	7937	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5863	sha256:4987878f4af73952b1aa2afbbc637491f2cc4f497f4936a5c9b336c5439f0227	KX276832.1	0	KX276832.1	3216	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5864	sha256:498af7993e006a8679443d570fe87e4f8e1ccdca9aebe4599e98dde829260699	JQ429079.1	0	JQ429079.1	3128	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5865	sha256:498f34a116942f617fdfeaed6814381e3e390d9c3e15df2661141e03c770c140	AB981582.1	0	AB981582.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5866	sha256:4997fb4e83418410e8f485abaa06927fb0517e1f967dd48762c75b987b959f57	ON929084.1	0	ON929084.1	197140	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5867	sha256:499ce1d777b5cb3770c5b3e7b813b28017e30f0e058f17c3fc5f9ccea4333b11	KJ361955.1	0	KJ361955.1	235512	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5868	sha256:49a884239b98c21f71cc490b267ff856d2adedfbd01cb80b5d1c3aece2635625	MF315028.1	0	MF315028.1	35953	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5869	sha256:49aafc1bc2ba4b2bc1def78129bdeaa33841367cb10d6a4f23d51ce4671a547e	KF873540.1	0	KF873540.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5870	sha256:49b00d30e8bf361540d733e1bdd5b234d48ab95f01c096ac7175850865c3dc9e	MN769064.1	0	MN769064.1	2929	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5871	sha256:49b05c699b0f890498c710e3c1e87aa1bbc47e4e1f11db8f51b00b00b2baa2e1	OP415199.1	0	OP415199.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5872	sha256:49b16a395d5f4a0e801de57d6b99c28fd36d52a03cf36d49ce978df0b961c8d5	MZ617445.1	0	MZ617445.1	8031	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5873	sha256:49b22ee569267ba7a2872a8473f1d4c32c4c9a269b69d10f731e8b3516b2e8a3	MF674382.1	0	MF674382.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5874	sha256:49c00abcc38f0d70b6e80dffb62fb3314deba592058c67f934b8c65559e186e1	MZ447801.1	0	MZ447801.1	7155	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5875	sha256:49c01d4c1e6a74526736c16f018e68e1aed8045ec7192a36e655cc36335a4193	ON815891.1	0	ON815891.1	34176	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5876	sha256:49cbb7a931da6de2720bcc52577cb4691bc338923947e859994edac6f5b08242	JQ801472.1	0	JQ801472.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5877	sha256:49d24779befb9104a8df6a614cb22939bbfabb1752aee05d1c566bf797fc2638	OP764614.1	0	OP764614.1	197140	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5878	sha256:49d8b48b44008883b6e7e3c73ab655048c312c791d46325d4a33ea76f28fcaf2	ON676703.1	0	ON676703.1	197096	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5879	sha256:49d9f27e785e6f29296ec6e33aa1d0ba48f8c5e6dcc66712698ae976ac858893	EU711058.1	0	EU711058.1	5227	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5880	sha256:49dd56f9c83a1267617ddc23a0d582e793a20a8b5fe819f6791010a652995e6e	KF268125.1	0	KF268125.1	35219	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5881	sha256:49de1ecace5a7e375fa10840e922f8b0ef9def9d48443caf7cb4366fc56edb70	KF922430.1	0	KF922430.1	3221	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5882	sha256:49e1bb85ce9a9d348039fc8bea584c9368f934979dba55b0807c9e5603a9b02d	MW455394.1	0	MW455394.1	3268	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5883	sha256:49e28f2bce458e51839d5184c74f75702910d13aa0ba20a2ea919451f12acf71	MN650086.1	0	MN650086.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5884	sha256:49e2eeb9a2acba7d37434eda5e197d5c5700768061455c24338d26dd40b83377	MK534678.1	0	MK534678.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5885	sha256:49e35d93662986517d3344281432a68c98fcbf6434dea738a106378981c62d1d	MN770968.1	0	MN770968.1	2875	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5886	sha256:49e610036f63500c096fa5f501b80e27d31de4957077f75174a953e2e39940f4	OP072251.1	0	OP072251.1	93436	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5887	sha256:49e64c2a7ee1a9b21e0fb2adb7ca4ddcc7cc89a9a6292da0fe8d87e63b74b71c	MH017580.1	0	MH017580.1	3856	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5888	sha256:49e7594c7cb3586dfc4fd3d8be6e28625e0df68d63015af190fad5b8c98694b3	OQ320512.1	0	OQ320512.1	197153	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5889	sha256:49f0f352b60c0d257771aa77a67f74fc3a9f15832cd3cb8cf2e6bc0c12887f5b	JN827417.1	0	JN827417.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5890	sha256:49ffb9a0ceb8559469c9a84499d690cacc02adb1f61d9bf2e31aafd8aacb27ab	JN688722.2	0	JN688722.2	3098	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5891	sha256:4a00e77055c215c9ae1564b3aa2b7524cc577accc743242ff37363fa24044d27	GQ377599.1	0	GQ377599.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5892	sha256:4a0103c23cbc70230860bc9c03b61440922f86c3308c88344422e4c09e34916a	MN770562.1	0	MN770562.1	2947	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5893	sha256:4a04b2efea93fdd8bf6b4075be6ea61fa82fe31dd761920b45e6d11cd02d02c6	OP604569.1	0	OP604569.1	197199	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5894	sha256:4a04c89d7333789fb3cf3220103d9da8dfb952eb33587182760a18e81a625948	KJ173328.1	0	KJ173328.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5895	sha256:4a0a0b75a58ad42afd09fb7b062125a50a3da6f374a87086666a18dbe18fccb8	OP072398.1	0	OP072398.1	27552	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5896	sha256:4a0e377e549d5e12feec41f8713388c3a9ba0c4160dbd48c7e333aa0115edaf5	MT217400.1	0	MT217400.1	7879	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5897	sha256:4a18107ac7535392958ae9769033016ab8d722db64c77638bf8c274aae320bf4	LC779568.1	0	LC779568.1	7945	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5898	sha256:4a1b519bae55ea69cbc95b762bb18ec9ed30e20c55cb6375c6ae4c83c8483521	MK139262.1	0	MK139262.1	4679	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5899	sha256:4a1f93ea4c722f0004ce4a696d1b360d9b74032e4664d373b8c6105e799589d1	GQ477457.1	0	GQ477457.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5900	sha256:4a1fc649399157f3f07d3c370bf2b622b7a468392f5ef73661f95d95fef46ba6	OP073290.1	0	OP073290.1	50669	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5901	sha256:4a22e02e3f69af5739c1a2407a152ffa425121ce7defe1782d931a1a0ec89298	MN769623.1	0	MN769623.1	2906	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5902	sha256:4a2bc0adf0e60eb5f8a8dda6343dec0647e46917003995830e31037d76d8ef98	KC774285.1	0	KC774285.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5903	sha256:4a2cfb651a4b4037994a1b76ac03cc18ea2bd5dcdd80f3cb5183b28dca6ccde6	KU053859.1	0	KU053859.1	7905	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5904	sha256:4a337a8e22b6191a256492c753594d7dcf06c1614c1406b3d2fd02392cd5b4cc	HQ537726.1	0	HQ537726.1	7879	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5905	sha256:4a34ddda0effefa996c4c295c07d1ee29e375d465be509e3f84a0333ead4ecaf	OR735184.1	0	OR735184.1	35968	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5906	sha256:4a36f8cf534492cef10d87c8e8a41f2dbc34f792209c1487b3a985de418927af	MZ043091.1	0	MZ043091.1	2930	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5907	sha256:4a3ab48ff5d6d1d93deafa22458415837bdfa969ca7f4d90e0c6a20ce674c19f	MZ439400.1	0	MZ439400.1	3209	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5908	sha256:4a3e979310f1dd8bf9ff7f2737583cc29a8ff55a37c5dfbc6e84df9eec1ba07c	OP072923.1	0	OP072923.1	146609	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5909	sha256:4a414116fd06044d56c9d03344386c86c75a059991b28ef87e5ce4b62f8bc66f	AP019156.1	0	AP019156.1	166704	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5910	sha256:4a41b71518b8081ace96c9656e907494a062022fcbdb20098eb376005eeed0cf	OP597769.1	0	OP597769.1	197201	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5911	sha256:4a4a5476c03109a9c8f32797e823939a8a17dad47eac3bd96b161cc60eb6a16d	EU564825.1	0	EU564825.1	3044	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5912	sha256:4a50cc6de7e12b3ad796da47ad189b1ef2edffe0f47085f95d8e36b5e2eeca60	EU522070.1	0	EU522070.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5913	sha256:4a51074196856068b1d294bf089d6179af3968b521c50fb3ec3d3d912a2572d6	KX264500.1	0	KX264500.1	3248	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5914	sha256:4a5111dc2cc7b10f49bbb7e8bf1d73e1640c83588fd864bf34a0d2ef66a05fdb	KP973626.1	0	KP973626.1	235345	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5915	sha256:4a562c1b09e6cda8ef01dfb18059280cf5943d205193ea1832099bffd918c63e	GQ358157.1	0	GQ358157.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5916	sha256:4a58e20e0f33c7271cacf8285feeae45fc458e7c739dff81d62f7d17e9466bb0	KP168425.1	0	KP168425.1	3221	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5917	sha256:4a59579fecf1a5fce0bdbe4f19de01f9c6a4d6f61937230a44ce32351d8aaff0	LC647438.1	0	LC647438.1	7906	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5918	sha256:4a5b23deda76110135858c16f5495b4955e707236b563cdccb234427ae8eae16	OM669619.1	0	OM669619.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
5919	sha256:4a6326590f8a918901faebda571fd60aa3f78355e173363bd6977911d5a406ef	MT217152.1	0	MT217152.1	7879	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
